SessionID,Cluster,Steps,InitBKT,FinalBKT,GainBKT,TrueGain,Hints,Errors
sim_cluster_0_230_1766737385,Struggling_Persisting,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_0_251_1766737397,Struggling_Persisting,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_0_244_1766737393,Struggling_Persisting,10,0.2,0.8735706785338468,0.6735706785338469,0.0,0,8
sim_cluster_0_243_1766737393,Struggling_Persisting,5,0.1,0.975318051118683,0.875318051118683,0.0,1,1
sim_cluster_0_247_1766737395,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,6
sim_cluster_0_255_1766737399,Struggling_Persisting,10,0.1,0.18694433068780603,0.08694433068780602,0.0,0,8
sim_cluster_0_253_1766737398,Struggling_Persisting,10,0.2,0.1714359710722583,-0.028564028927741708,0.0,0,9
sim_cluster_0_236_1766737391,Struggling_Persisting,10,0.2,0.27719190576031405,0.07719190576031404,0.0,0,7
sim_cluster_0_248_1766737395,Struggling_Persisting,10,0.2,0.2049187564957991,0.004918756495799093,0.0,1,6
sim_cluster_0_238_1766737391,Struggling_Persisting,10,0.2,0.5439814733769045,0.3439814733769045,0.0,1,7
sim_cluster_0_249_1766737396,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_254_1766737398,Struggling_Persisting,10,0.2,0.1769428319544289,-0.02305716804557112,0.0,0,7
sim_cluster_0_245_1766737393,Struggling_Persisting,10,0.1,0.9773140391643323,0.8773140391643324,0.0,1,4
sim_cluster_0_246_1766737394,Struggling_Persisting,10,0.2,0.17174512375458664,-0.02825487624541337,0.0,1,8
sim_cluster_0_252_1766737397,Struggling_Persisting,10,0.2,0.18855979405987303,-0.011440205940126985,0.0,1,7
sim_cluster_0_263_1766737405,Struggling_Persisting,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_0_258_1766737401,Struggling_Persisting,10,0.2,0.26139990894854875,0.06139990894854874,0.0,1,7
sim_cluster_0_257_1766737400,Struggling_Persisting,10,0.2,0.1714287363873539,-0.028571263612646114,0.0,0,9
sim_cluster_0_256_1766737399,Struggling_Persisting,10,0.2,0.874890801257127,0.6748908012571271,0.0,1,6
sim_cluster_0_250_1766737396,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,9
sim_cluster_0_269_1766737407,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_0_270_1766737408,Struggling_Persisting,5,0.2,0.9736111528641033,0.7736111528641032,0.0,0,2
sim_cluster_0_267_1766737407,Struggling_Persisting,10,0.2,0.266598395858474,0.06659839585847399,0.0,0,8
sim_cluster_0_262_1766737405,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_268_1766737407,Struggling_Persisting,10,0.1,0.1714306869275862,0.0714306869275862,0.0,0,8
sim_cluster_0_259_1766737401,Struggling_Persisting,10,0.2,0.26044347538677887,0.060443475386778855,0.0,1,7
sim_cluster_0_260_1766737402,Struggling_Persisting,10,0.2,0.276112956262064,0.07611295626206399,0.0,0,8
sim_cluster_0_264_1766737406,Struggling_Persisting,10,0.2,0.1740120017940558,-0.02598799820594422,0.0,0,8
sim_cluster_0_266_1766737407,Struggling_Persisting,10,0.2,0.17378629396598325,-0.026213706034016765,0.0,0,8
sim_cluster_0_271_1766737408,Struggling_Persisting,8,0.1,0.9742046101459997,0.8742046101459997,0.0,1,3
sim_cluster_0_261_1766737405,Struggling_Persisting,10,0.2,0.18719976668882626,-0.012800233311173748,0.0,0,8
sim_cluster_0_265_1766737406,Struggling_Persisting,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_0_275_1766737410,Struggling_Persisting,6,0.1,0.9761370596770564,0.8761370596770565,0.0,0,2
sim_cluster_0_272_1766737408,Struggling_Persisting,10,0.2,0.2890660814974507,0.08906608149745071,0.0,0,6
sim_cluster_0_277_1766737410,Struggling_Persisting,10,0.2,0.26027326164804365,0.06027326164804364,0.0,1,8
sim_cluster_0_273_1766737408,Struggling_Persisting,10,0.2,0.9187653708691981,0.7187653708691981,0.0,0,6
sim_cluster_0_282_1766737415,Struggling_Persisting,6,0.2,0.9735287411310243,0.7735287411310243,0.0,0,3
sim_cluster_0_276_1766737410,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_285_1766737416,Struggling_Persisting,10,0.1,0.18701666694262453,0.08701666694262453,0.0,0,7
sim_cluster_0_278_1766737411,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_280_1766737412,Struggling_Persisting,10,0.2,0.1714287363873539,-0.028571263612646114,0.0,0,9
sim_cluster_0_274_1766737409,Struggling_Persisting,10,0.2,0.5439167623161159,0.34391676231611584,0.0,1,8
sim_cluster_0_291_1766737419,Struggling_Persisting,10,0.2,0.1869490589407687,-0.013050941059231325,0.0,0,8
sim_cluster_0_288_1766737417,Struggling_Persisting,10,0.1,0.26659454862402043,0.16659454862402043,0.0,0,8
sim_cluster_0_290_1766737418,Struggling_Persisting,10,0.2,0.18855979405987303,-0.011440205940126985,0.0,1,7
sim_cluster_0_287_1766737416,Struggling_Persisting,10,0.2,0.1869433456281835,-0.013056654371816523,0.0,0,9
sim_cluster_0_302_1766737427,Struggling_Persisting,3,0.1,0.9773510971786833,0.8773510971786833,0.0,0,0
sim_cluster_0_279_1766737411,Struggling_Persisting,10,0.2,0.8664913128800651,0.6664913128800651,0.0,1,7
sim_cluster_0_281_1766737414,Struggling_Persisting,10,0.2,0.8841154828365227,0.6841154828365228,0.0,0,6
sim_cluster_0_284_1766737416,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_286_1766737416,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_0_289_1766737417,Struggling_Persisting,10,0.2,0.18868284430856092,-0.011317155691439096,0.0,0,8
sim_cluster_0_295_1766737421,Struggling_Persisting,10,0.1,0.1736119574880363,0.07361195748803628,0.0,1,7
sim_cluster_0_299_1766737423,Struggling_Persisting,10,0.2,0.1869433456281835,-0.013056654371816523,0.0,0,9
sim_cluster_0_298_1766737422,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_283_1766737415,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_292_1766737420,Struggling_Persisting,10,0.2,0.3672316978305315,0.1672316978305315,0.0,0,7
sim_cluster_0_293_1766737420,Struggling_Persisting,10,0.2,0.32679187931005327,0.12679187931005326,0.0,0,8
sim_cluster_0_301_1766737424,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_294_1766737421,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_0_306_1766737428,Struggling_Persisting,4,0.2,0.9741582263696177,0.7741582263696176,0.0,0,1
sim_cluster_0_305_1766737428,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,0,6
sim_cluster_0_296_1766737421,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,1,7
sim_cluster_0_304_1766737428,Struggling_Persisting,10,0.1,0.7067845122197561,0.6067845122197562,0.0,1,5
sim_cluster_0_308_1766737429,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_303_1766737427,Struggling_Persisting,10,0.2,0.26696961792960755,0.06696961792960754,0.0,0,7
sim_cluster_0_307_1766737429,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,6
sim_cluster_0_312_1766737430,Struggling_Persisting,10,0.2,0.17374719095950417,-0.026252809040495845,0.0,0,9
sim_cluster_0_300_1766737423,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_0_313_1766737430,Struggling_Persisting,10,0.2,0.17374719095950417,-0.026252809040495845,0.0,0,9
sim_cluster_0_309_1766737429,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,1,6
sim_cluster_0_318_1766737434,Struggling_Persisting,10,0.1,0.17155499405317515,0.07155499405317514,0.0,0,7
sim_cluster_0_297_1766737422,Struggling_Persisting,10,0.1,0.17177138713960516,0.07177138713960515,0.0,0,8
sim_cluster_0_317_1766737433,Struggling_Persisting,10,0.2,0.17177036497127104,-0.028229635028728967,0.0,0,9
sim_cluster_0_310_1766737429,Struggling_Persisting,10,0.1,0.18982937222627178,0.08982937222627177,0.0,1,6
sim_cluster_0_322_1766737437,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_0_315_1766737431,Struggling_Persisting,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_0_321_1766737437,Struggling_Persisting,10,0.2,0.17203644424780234,-0.027963555752197666,0.0,0,8
sim_cluster_0_311_1766737430,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_314_1766737430,Struggling_Persisting,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_0_316_1766737433,Struggling_Persisting,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_0_320_1766737436,Struggling_Persisting,10,0.2,0.32266005613928744,0.12266005613928743,0.0,1,7
sim_cluster_0_329_1766737440,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_0_328_1766737440,Struggling_Persisting,10,0.2,0.1714287363873539,-0.028571263612646114,0.0,0,9
sim_cluster_0_324_1766737439,Struggling_Persisting,8,0.2,0.9836091207248636,0.7836091207248637,0.0,0,4
sim_cluster_0_330_1766737440,Struggling_Persisting,10,0.1,0.19621468297198225,0.09621468297198224,0.0,1,6
sim_cluster_0_331_1766737441,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_0_319_1766737436,Struggling_Persisting,10,0.2,0.1714359710722583,-0.028564028927741708,0.0,0,9
sim_cluster_0_323_1766737438,Struggling_Persisting,10,0.1,0.18694433068780603,0.08694433068780602,0.0,0,8
sim_cluster_0_333_1766737443,Struggling_Persisting,10,0.2,0.19496505358366042,-0.005034946416339586,0.0,1,7
sim_cluster_0_338_1766737445,Struggling_Persisting,10,0.2,0.17143559733785982,-0.028564402662140193,0.0,1,8
sim_cluster_0_325_1766737439,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_0_332_1766737442,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_345_1766737450,Struggling_Persisting,10,0.1,0.2666534068959845,0.16665340689598448,0.0,0,7
sim_cluster_0_340_1766737446,Struggling_Persisting,10,0.1,0.18694433068780603,0.08694433068780602,0.0,0,8
sim_cluster_0_339_1766737446,Struggling_Persisting,10,0.1,0.8904402119118303,0.7904402119118303,0.0,0,5
sim_cluster_0_342_1766737448,Struggling_Persisting,8,0.2,0.975722000358608,0.775722000358608,0.0,0,4
sim_cluster_0_343_1766737448,Struggling_Persisting,10,0.2,0.17375309123400468,-0.026246908765995336,0.0,0,8
sim_cluster_0_334_1766737444,Struggling_Persisting,10,0.2,0.1735753212198376,-0.026424678780162414,0.0,1,8
sim_cluster_0_349_1766737452,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_348_1766737452,Struggling_Persisting,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_0_327_1766737440,Struggling_Persisting,10,0.2,0.1714359710722583,-0.028564028927741708,0.0,0,9
sim_cluster_0_352_1766737454,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_0_335_1766737444,Struggling_Persisting,10,0.2,0.17147529313976928,-0.02852470686023073,0.0,1,8
sim_cluster_0_337_1766737445,Struggling_Persisting,10,0.2,0.9735664593237658,0.7735664593237659,0.0,0,6
sim_cluster_0_344_1766737448,Struggling_Persisting,10,0.2,0.2665937471117622,0.06659374711176219,0.0,0,9
sim_cluster_0_360_1766737459,Struggling_Persisting,10,0.2,0.17147529313976928,-0.02852470686023073,0.0,1,8
sim_cluster_0_346_1766737450,Struggling_Persisting,10,0.2,0.17541648222717834,-0.024583517772821667,0.0,1,7
sim_cluster_0_351_1766737453,Struggling_Persisting,10,0.2,0.276112956262064,0.07611295626206399,0.0,0,8
sim_cluster_0_341_1766737447,Struggling_Persisting,10,0.2,0.26139990894854875,0.06139990894854874,0.0,1,7
sim_cluster_0_336_1766737444,Struggling_Persisting,10,0.1,0.1715121158332587,0.0715121158332587,0.0,1,7
sim_cluster_0_350_1766737453,Struggling_Persisting,10,0.2,0.8735706785338468,0.6735706785338469,0.0,0,8
sim_cluster_0_326_1766737440,Struggling_Persisting,10,0.1,0.17374820825422316,0.07374820825422315,0.0,0,8
sim_cluster_0_359_1766737459,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_0_358_1766737459,Struggling_Persisting,10,0.1,0.18694433068780603,0.08694433068780602,0.0,0,8
sim_cluster_0_355_1766737456,Struggling_Persisting,10,0.2,0.1869433456281835,-0.013056654371816523,0.0,0,9
sim_cluster_0_356_1766737457,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_365_1766737462,Struggling_Persisting,10,0.2,0.18698120960254572,-0.013018790397454294,0.0,0,8
sim_cluster_0_354_1766737456,Struggling_Persisting,10,0.2,0.3330635802994226,0.1330635802994226,0.0,0,7
sim_cluster_0_353_1766737455,Struggling_Persisting,10,0.2,0.5628443531902283,0.3628443531902283,0.0,1,7
sim_cluster_0_347_1766737451,Struggling_Persisting,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_0_362_1766737461,Struggling_Persisting,10,0.1,0.17142975939911043,0.07142975939911042,0.0,1,8
sim_cluster_0_361_1766737460,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_376_1766737470,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_364_1766737462,Struggling_Persisting,10,0.2,0.2812515222601672,0.08125152226016719,0.0,1,6
sim_cluster_0_366_1766737466,Struggling_Persisting,10,0.1,0.1718130894562987,0.07181308945629869,0.0,1,7
sim_cluster_0_357_1766737459,Struggling_Persisting,10,0.2,0.18868284430856092,-0.011317155691439096,0.0,0,8
sim_cluster_0_371_1766737467,Struggling_Persisting,10,0.2,0.1900379171913347,-0.009962082808665312,0.0,0,7
sim_cluster_0_369_1766737466,Struggling_Persisting,10,0.1,0.17374820825422316,0.07374820825422315,0.0,0,8
sim_cluster_0_368_1766737466,Struggling_Persisting,10,0.2,0.28335938104466457,0.08335938104466456,0.0,0,7
sim_cluster_0_373_1766737468,Struggling_Persisting,10,0.1,0.17142859998559548,0.07142859998559548,0.0,0,9
sim_cluster_0_378_1766737471,Struggling_Persisting,10,0.2,0.26139990894854875,0.06139990894854874,0.0,1,7
sim_cluster_0_379_1766737471,Struggling_Persisting,10,0.2,0.1988257621897188,-0.0011742378102811979,0.0,0,7
sim_cluster_0_370_1766737466,Struggling_Persisting,10,0.2,0.1719585107852956,-0.028041489214704424,0.0,1,7
sim_cluster_0_363_1766737461,Struggling_Persisting,10,0.2,0.17151817517117365,-0.028481824828826358,0.0,0,8
sim_cluster_0_385_1766737475,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,7
sim_cluster_0_375_1766737469,Struggling_Persisting,10,0.1,0.34533856152095005,0.24533856152095004,0.0,2,5
sim_cluster_0_367_1766737466,Struggling_Persisting,10,0.2,0.17375309123400468,-0.026246908765995336,0.0,0,8
sim_cluster_0_381_1766737474,Struggling_Persisting,10,0.2,0.8735756516711733,0.6735756516711733,0.0,0,7
sim_cluster_0_372_1766737468,Struggling_Persisting,10,0.2,0.37168494299167315,0.17168494299167314,0.0,0,6
sim_cluster_0_383_1766737475,Struggling_Persisting,10,0.2,0.17374719095950417,-0.026252809040495845,0.0,0,9
sim_cluster_0_374_1766737469,Struggling_Persisting,10,0.2,0.3141214353428301,0.11412143534283009,0.0,1,6
sim_cluster_0_389_1766737476,Struggling_Persisting,10,0.1,0.17142975939911043,0.07142975939911042,0.0,1,8
sim_cluster_0_377_1766737470,Struggling_Persisting,10,0.2,0.17177036497127104,-0.028229635028728967,0.0,0,9
sim_cluster_0_386_1766737476,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_384_1766737475,Struggling_Persisting,10,0.1,0.17374820825422316,0.07374820825422315,0.0,0,8
sim_cluster_0_387_1766737476,Struggling_Persisting,10,0.2,0.17143559733785982,-0.028564402662140193,0.0,1,8
sim_cluster_0_388_1766737476,Struggling_Persisting,10,0.2,0.1986259996066548,-0.0013740003933452039,0.0,0,8
sim_cluster_0_396_1766737481,Struggling_Persisting,10,0.2,0.17378776636939752,-0.02621223363060249,0.0,1,7
sim_cluster_0_380_1766737473,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_0_395_1766737481,Struggling_Persisting,10,0.2,0.17374719095950417,-0.026252809040495845,0.0,0,9
sim_cluster_0_391_1766737478,Struggling_Persisting,10,0.1,0.6573927347425867,0.5573927347425868,0.0,2,5
sim_cluster_0_382_1766737474,Struggling_Persisting,10,0.1,0.17147988006204096,0.07147988006204095,0.0,0,8
sim_cluster_0_390_1766737478,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_397_1766737482,Struggling_Persisting,10,0.2,0.17147885717404582,-0.028521142825954193,0.0,0,9
sim_cluster_0_407_1766737488,Struggling_Persisting,10,0.1,0.2885517537701215,0.18855175377012148,0.0,3,5
sim_cluster_0_399_1766737483,Struggling_Persisting,10,0.2,0.18719976668882626,-0.012800233311173748,0.0,0,8
sim_cluster_0_401_1766737485,Struggling_Persisting,10,0.1,0.1718464482861176,0.07184644828611758,0.0,0,7
sim_cluster_0_394_1766737481,Struggling_Persisting,10,0.2,0.8735706785338468,0.6735706785338469,0.0,0,8
sim_cluster_0_403_1766737486,Struggling_Persisting,10,0.2,0.3672316978305315,0.1672316978305315,0.0,0,7
sim_cluster_0_405_1766737487,Struggling_Persisting,10,0.1,0.17155499405317515,0.07155499405317514,0.0,0,7
sim_cluster_0_392_1766737478,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,1,6
sim_cluster_0_413_1766737493,Struggling_Persisting,10,0.2,0.32266005613928744,0.12266005613928743,0.0,1,7
sim_cluster_0_393_1766737480,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,8
sim_cluster_0_400_1766737484,Struggling_Persisting,10,0.1,0.1714787300629879,0.07147873006298788,0.0,2,7
sim_cluster_0_409_1766737489,Struggling_Persisting,10,0.2,0.17177036497127104,-0.028229635028728967,0.0,0,9
sim_cluster_0_398_1766737482,Struggling_Persisting,10,0.2,0.8762180964183302,0.6762180964183302,0.0,0,6
sim_cluster_0_414_1766737493,Struggling_Persisting,10,0.1,0.17142975939911043,0.07142975939911042,0.0,1,8
sim_cluster_0_411_1766737491,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_410_1766737490,Struggling_Persisting,10,0.2,0.2680094194182261,0.06800941941822608,0.0,0,8
sim_cluster_0_402_1766737486,Struggling_Persisting,10,0.2,0.1720230090917255,-0.02797699090827452,0.0,1,7
sim_cluster_0_417_1766737497,Struggling_Persisting,10,0.2,0.8750701191452565,0.6750701191452564,0.0,0,7
sim_cluster_0_420_1766737500,Struggling_Persisting,7,0.1,0.9841626012210289,0.884162601221029,0.0,1,2
sim_cluster_0_408_1766737489,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_423_1766737500,Struggling_Persisting,10,0.2,0.5468039947575207,0.3468039947575207,0.0,1,7
sim_cluster_0_416_1766737496,Struggling_Persisting,10,0.2,0.5628443531902283,0.3628443531902283,0.0,1,7
sim_cluster_0_415_1766737494,Struggling_Persisting,10,0.2,0.17177036497127104,-0.028229635028728967,0.0,0,9
sim_cluster_0_418_1766737497,Struggling_Persisting,10,0.2,0.9718598210125656,0.7718598210125656,0.0,1,6
sim_cluster_0_412_1766737492,Struggling_Persisting,10,0.2,0.32266005613928744,0.12266005613928743,0.0,1,7
sim_cluster_0_404_1766737487,Struggling_Persisting,10,0.2,0.30881139005617236,0.10881139005617235,0.0,1,7
sim_cluster_0_424_1766737501,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_419_1766737499,Struggling_Persisting,10,0.2,0.17151817517117365,-0.028481824828826358,0.0,0,8
sim_cluster_0_406_1766737488,Struggling_Persisting,10,0.2,0.2666245559823708,0.06662455598237077,0.0,0,8
sim_cluster_0_428_1766737502,Struggling_Persisting,10,0.1,0.1862112267085332,0.0862112267085332,0.0,2,6
sim_cluster_0_426_1766737501,Struggling_Persisting,10,0.2,0.17147885717404582,-0.028521142825954193,0.0,0,9
sim_cluster_0_425_1766737501,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_421_1766737500,Struggling_Persisting,10,0.2,0.17177036497127104,-0.028229635028728967,0.0,0,9
sim_cluster_0_422_1766737500,Struggling_Persisting,10,0.2,0.0,-0.2,0.0,0,9
sim_cluster_0_430_1766737504,Struggling_Persisting,8,0.2,0.9735147887332672,0.7735147887332672,0.0,0,5
sim_cluster_0_427_1766737501,Struggling_Persisting,10,0.2,0.17142966391812006,-0.02857033608187995,0.0,0,9
sim_cluster_0_438_1766737508,Struggling_Persisting,10,0.2,0.17378629396598325,-0.026213706034016765,0.0,0,8
sim_cluster_0_433_1766737506,Struggling_Persisting,10,0.1,0.0,-0.1,0.0,0,7
sim_cluster_0_432_1766737505,Struggling_Persisting,10,0.1,0.17629367495689613,0.07629367495689612,0.0,1,6
sim_cluster_0_431_1766737505,Struggling_Persisting,10,0.2,0.17224968121581385,-0.027750318784186156,0.0,0,7
sim_cluster_0_439_1766737509,Struggling_Persisting,10,0.2,0.17174512375458664,-0.02825487624541337,0.0,1,8
sim_cluster_0_429_1766737503,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
sim_cluster_0_434_1766737507,Struggling_Persisting,10,0.2,0.17142857156855684,-0.02857142843144317,0.0,0,10
